User 0: 0.6666667 precision; in the following cases: 
0.36296296 accuracy; 0.030364374 recall; 0.9 treshold; 4.0wc; [0.0, 0.1, 0.1, 0.8, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.8 treshold; 3.0wc; [0.2, 0.4, 0.4, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.75 treshold; 3.0wc; [0.0, 0.3, 0.7, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.75 treshold; 3.0wc; [0.0, 0.4, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.75 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.75 treshold; 3.0wc; [0.1, 0.2, 0.7, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.75 treshold; 3.0wc; [0.1, 0.3, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.75 treshold; 3.0wc; [0.1, 0.4, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.75 treshold; 3.0wc; [0.2, 0.2, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.75 treshold; 3.0wc; [0.2, 0.3, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.75 treshold; 3.0wc; [0.2, 0.4, 0.4, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.7 treshold; 3.0wc; [0.0, 0.3, 0.7, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.7 treshold; 3.0wc; [0.0, 0.4, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.7 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.7 treshold; 3.0wc; [0.1, 0.2, 0.7, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.7 treshold; 3.0wc; [0.1, 0.3, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.7 treshold; 3.0wc; [0.1, 0.4, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.7 treshold; 3.0wc; [0.2, 0.2, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.7 treshold; 3.0wc; [0.2, 0.3, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.7 treshold; 3.0wc; [0.2, 0.4, 0.4, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.7 treshold; 3.0wc; [0.3, 0.3, 0.4, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.65 treshold; 3.0wc; [0.0, 0.4, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.65 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.65 treshold; 3.0wc; [0.1, 0.3, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.65 treshold; 3.0wc; [0.1, 0.4, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.65 treshold; 3.0wc; [0.2, 0.2, 0.6, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.65 treshold; 3.0wc; [0.2, 0.3, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.65 treshold; 3.0wc; [0.2, 0.4, 0.4, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.65 treshold; 3.0wc; [0.3, 0.3, 0.4, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.6 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.6 treshold; 3.0wc; [0.1, 0.4, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.6 treshold; 3.0wc; [0.2, 0.3, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.6 treshold; 3.0wc; [0.2, 0.4, 0.4, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.6 treshold; 3.0wc; [0.3, 0.3, 0.4, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.55 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.55 treshold; 3.0wc; [0.1, 0.4, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.55 treshold; 3.0wc; [0.2, 0.3, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.55 treshold; 3.0wc; [0.2, 0.4, 0.4, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.55 treshold; 3.0wc; [0.3, 0.3, 0.4, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.5 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.5 treshold; 3.0wc; [0.1, 0.4, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.5 treshold; 3.0wc; [0.2, 0.3, 0.5, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.5 treshold; 3.0wc; [0.2, 0.4, 0.4, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.5 treshold; 3.0wc; [0.3, 0.3, 0.4, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.45 treshold; 3.0wc; [0.2, 0.4, 0.4, 0.0, 0.0] as factor vector
0.48148146 accuracy; 0.38842204 recall; 0.45 treshold; 3.0wc; [0.3, 0.3, 0.4, 0.0, 0.0] as factor vector
--------------------------------------------------------------
User 7: 0.7 precision; in the following cases: 
0.4666667 accuracy; 0.42190015 recall; 1.0 treshold; 3.0wc; [0.0, 0.2, 0.8, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 1.0 treshold; 3.0wc; [0.0, 0.4, 0.6, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.95 treshold; 3.0wc; [0.0, 0.1, 0.9, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.95 treshold; 3.0wc; [0.0, 0.2, 0.8, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.95 treshold; 3.0wc; [0.0, 0.3, 0.7, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.95 treshold; 3.0wc; [0.0, 0.4, 0.6, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.95 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.9 treshold; 3.0wc; [0.0, 0.1, 0.9, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.9 treshold; 3.0wc; [0.0, 0.2, 0.8, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.9 treshold; 3.0wc; [0.0, 0.3, 0.7, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.9 treshold; 3.0wc; [0.0, 0.4, 0.6, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.9 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.9 treshold; 3.0wc; [0.1, 0.1, 0.8, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.9 treshold; 3.0wc; [0.1, 0.3, 0.6, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.9 treshold; 3.0wc; [0.1, 0.4, 0.5, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.85 treshold; 3.0wc; [0.0, 0.2, 0.8, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.85 treshold; 3.0wc; [0.0, 0.3, 0.7, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.85 treshold; 3.0wc; [0.0, 0.4, 0.6, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.85 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.85 treshold; 3.0wc; [0.1, 0.1, 0.8, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.85 treshold; 3.0wc; [0.1, 0.2, 0.7, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.85 treshold; 3.0wc; [0.1, 0.3, 0.6, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.85 treshold; 3.0wc; [0.1, 0.4, 0.5, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.8 treshold; 3.0wc; [0.0, 0.3, 0.7, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.8 treshold; 3.0wc; [0.0, 0.4, 0.6, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.8 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.8 treshold; 3.0wc; [0.1, 0.2, 0.7, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.8 treshold; 3.0wc; [0.1, 0.3, 0.6, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.8 treshold; 3.0wc; [0.1, 0.4, 0.5, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.8 treshold; 3.0wc; [0.2, 0.2, 0.6, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.8 treshold; 3.0wc; [0.2, 0.3, 0.5, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.8 treshold; 3.0wc; [0.2, 0.4, 0.4, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.75 treshold; 3.0wc; [0.0, 0.3, 0.7, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.75 treshold; 3.0wc; [0.0, 0.4, 0.6, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.75 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.75 treshold; 3.0wc; [0.1, 0.2, 0.7, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.75 treshold; 3.0wc; [0.1, 0.3, 0.6, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.75 treshold; 3.0wc; [0.1, 0.4, 0.5, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.75 treshold; 3.0wc; [0.2, 0.2, 0.6, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.75 treshold; 3.0wc; [0.2, 0.3, 0.5, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.75 treshold; 3.0wc; [0.2, 0.4, 0.4, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.7 treshold; 3.0wc; [0.0, 0.3, 0.7, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.7 treshold; 3.0wc; [0.0, 0.4, 0.6, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.7 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.7 treshold; 3.0wc; [0.1, 0.2, 0.7, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.7 treshold; 3.0wc; [0.1, 0.3, 0.6, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.7 treshold; 3.0wc; [0.1, 0.4, 0.5, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.7 treshold; 3.0wc; [0.2, 0.2, 0.6, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.7 treshold; 3.0wc; [0.2, 0.3, 0.5, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.7 treshold; 3.0wc; [0.2, 0.4, 0.4, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.7 treshold; 3.0wc; [0.3, 0.3, 0.4, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.65 treshold; 3.0wc; [0.0, 0.4, 0.6, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.65 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.65 treshold; 3.0wc; [0.1, 0.3, 0.6, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.65 treshold; 3.0wc; [0.1, 0.4, 0.5, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.65 treshold; 3.0wc; [0.2, 0.2, 0.6, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.65 treshold; 3.0wc; [0.2, 0.3, 0.5, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.65 treshold; 3.0wc; [0.2, 0.4, 0.4, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.65 treshold; 3.0wc; [0.3, 0.3, 0.4, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.6 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.6 treshold; 3.0wc; [0.1, 0.4, 0.5, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.6 treshold; 3.0wc; [0.2, 0.3, 0.5, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.6 treshold; 3.0wc; [0.2, 0.4, 0.4, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.6 treshold; 3.0wc; [0.3, 0.3, 0.4, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.55 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.55 treshold; 3.0wc; [0.1, 0.4, 0.5, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.55 treshold; 3.0wc; [0.2, 0.3, 0.5, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.55 treshold; 3.0wc; [0.2, 0.4, 0.4, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.55 treshold; 3.0wc; [0.3, 0.3, 0.4, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.5 treshold; 3.0wc; [0.0, 0.5, 0.5, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.5 treshold; 3.0wc; [0.1, 0.4, 0.5, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.5 treshold; 3.0wc; [0.2, 0.3, 0.5, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.5 treshold; 3.0wc; [0.2, 0.4, 0.4, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.5 treshold; 3.0wc; [0.3, 0.3, 0.4, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.45 treshold; 3.0wc; [0.2, 0.4, 0.4, 0.0, 0.0] as factor vector
0.4666667 accuracy; 0.42190015 recall; 0.45 treshold; 3.0wc; [0.3, 0.3, 0.4, 0.0, 0.0] as factor vector
--------------------------------------------------------------
User 8: 0.5265873 precision; in the following cases: 
0.5555556 accuracy; 0.44680133 recall; 0.8 treshold; 3.0wc; [0.1, 0.1, 0.8, 0.0, 0.0] as factor vector
0.5555556 accuracy; 0.44680133 recall; 0.75 treshold; 3.0wc; [0.1, 0.1, 0.8, 0.0, 0.0] as factor vector
0.5555556 accuracy; 0.44680133 recall; 0.65 treshold; 3.0wc; [0.1, 0.2, 0.7, 0.0, 0.0] as factor vector
0.5555556 accuracy; 0.44680133 recall; 0.6 treshold; 3.0wc; [0.1, 0.2, 0.7, 0.0, 0.0] as factor vector
0.5555556 accuracy; 0.44680133 recall; 0.6 treshold; 3.0wc; [0.1, 0.3, 0.6, 0.0, 0.0] as factor vector
0.5555556 accuracy; 0.44680133 recall; 0.6 treshold; 3.0wc; [0.2, 0.2, 0.6, 0.0, 0.0] as factor vector
0.5555556 accuracy; 0.44680133 recall; 0.55 treshold; 3.0wc; [0.1, 0.3, 0.6, 0.0, 0.0] as factor vector
0.5555556 accuracy; 0.44680133 recall; 0.55 treshold; 3.0wc; [0.2, 0.2, 0.6, 0.0, 0.0] as factor vector
0.5555556 accuracy; 0.44680133 recall; 0.5 treshold; 3.0wc; [0.2, 0.2, 0.6, 0.0, 0.0] as factor vector
0.5555556 accuracy; 0.44680133 recall; 0.45 treshold; 3.0wc; [0.1, 0.4, 0.5, 0.0, 0.0] as factor vector
0.5555556 accuracy; 0.44680133 recall; 0.45 treshold; 3.0wc; [0.2, 0.2, 0.6, 0.0, 0.0] as factor vector
0.5555556 accuracy; 0.44680133 recall; 0.45 treshold; 3.0wc; [0.2, 0.3, 0.5, 0.0, 0.0] as factor vector
0.5555556 accuracy; 0.44680133 recall; 0.4 treshold; 3.0wc; [0.1, 0.4, 0.5, 0.0, 0.0] as factor vector
0.5555556 accuracy; 0.44680133 recall; 0.4 treshold; 3.0wc; [0.2, 0.3, 0.5, 0.0, 0.0] as factor vector
0.5555556 accuracy; 0.44680133 recall; 0.4 treshold; 3.0wc; [0.2, 0.4, 0.4, 0.0, 0.0] as factor vector
0.5555556 accuracy; 0.44680133 recall; 0.4 treshold; 3.0wc; [0.3, 0.3, 0.4, 0.0, 0.0] as factor vector
0.5555556 accuracy; 0.44680133 recall; 0.35 treshold; 3.0wc; [0.2, 0.3, 0.5, 0.0, 0.0] as factor vector
0.5555556 accuracy; 0.44680133 recall; 0.35 treshold; 3.0wc; [0.2, 0.4, 0.4, 0.0, 0.0] as factor vector
0.5555556 accuracy; 0.44680133 recall; 0.35 treshold; 3.0wc; [0.3, 0.3, 0.4, 0.0, 0.0] as factor vector
0.5555556 accuracy; 0.44680133 recall; 0.3 treshold; 3.0wc; [0.2, 0.3, 0.5, 0.0, 0.0] as factor vector
0.5555556 accuracy; 0.44680133 recall; 0.3 treshold; 3.0wc; [0.2, 0.4, 0.4, 0.0, 0.0] as factor vector
0.5555556 accuracy; 0.44680133 recall; 0.25 treshold; 3.0wc; [0.2, 0.4, 0.4, 0.0, 0.0] as factor vector
--------------------------------------------------------------
User 9: 0.70666665 precision; in the following cases: 
0.6740741 accuracy; 0.7047898 recall; 0.3 treshold; 4.0wc; [0.0, 0.1, 0.2, 0.7, 0.0] as factor vector
0.6740741 accuracy; 0.7047898 recall; 0.25 treshold; 4.0wc; [0.0, 0.1, 0.2, 0.7, 0.0] as factor vector
0.6740741 accuracy; 0.7047898 recall; 0.2 treshold; 4.0wc; [0.0, 0.1, 0.1, 0.8, 0.0] as factor vector
0.6740741 accuracy; 0.7047898 recall; 0.15 treshold; 4.0wc; [0.0, 0.1, 0.1, 0.8, 0.0] as factor vector
--------------------------------------------------------------
User 10: 0.53092504 precision; in the following cases: 
0.5407407 accuracy; 0.41313133 recall; 0.95 treshold; 3.0wc; [0.0, 0.0, 1.0, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.9 treshold; 3.0wc; [0.0, 0.0, 1.0, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.85 treshold; 3.0wc; [0.0, 0.0, 1.0, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.85 treshold; 3.0wc; [0.0, 0.1, 0.9, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.8 treshold; 3.0wc; [0.0, 0.0, 1.0, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.8 treshold; 3.0wc; [0.0, 0.1, 0.9, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.8 treshold; 3.0wc; [0.0, 0.2, 0.8, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.8 treshold; 3.0wc; [0.1, 0.1, 0.8, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.75 treshold; 3.0wc; [0.0, 0.0, 1.0, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.75 treshold; 3.0wc; [0.0, 0.1, 0.9, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.75 treshold; 3.0wc; [0.0, 0.2, 0.8, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.75 treshold; 3.0wc; [0.1, 0.1, 0.8, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.7 treshold; 3.0wc; [0.0, 0.0, 1.0, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.7 treshold; 3.0wc; [0.0, 0.1, 0.9, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.7 treshold; 3.0wc; [0.0, 0.2, 0.8, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.7 treshold; 3.0wc; [0.1, 0.1, 0.8, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.65 treshold; 3.0wc; [0.0, 0.0, 1.0, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.65 treshold; 3.0wc; [0.0, 0.1, 0.9, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.65 treshold; 3.0wc; [0.0, 0.2, 0.8, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.65 treshold; 3.0wc; [0.0, 0.3, 0.7, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.65 treshold; 3.0wc; [0.1, 0.1, 0.8, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.65 treshold; 3.0wc; [0.1, 0.2, 0.7, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.6 treshold; 3.0wc; [0.0, 0.0, 1.0, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.6 treshold; 3.0wc; [0.0, 0.1, 0.9, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.6 treshold; 3.0wc; [0.0, 0.2, 0.8, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.6 treshold; 3.0wc; [0.0, 0.3, 0.7, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.6 treshold; 3.0wc; [0.0, 0.4, 0.6, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.6 treshold; 3.0wc; [0.1, 0.1, 0.8, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.6 treshold; 3.0wc; [0.1, 0.2, 0.7, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.6 treshold; 3.0wc; [0.1, 0.3, 0.6, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.6 treshold; 3.0wc; [0.2, 0.2, 0.6, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.55 treshold; 3.0wc; [0.0, 0.0, 1.0, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.55 treshold; 3.0wc; [0.0, 0.1, 0.9, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.55 treshold; 3.0wc; [0.0, 0.2, 0.8, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.55 treshold; 3.0wc; [0.0, 0.3, 0.7, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.55 treshold; 3.0wc; [0.0, 0.4, 0.6, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.55 treshold; 3.0wc; [0.1, 0.1, 0.8, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.55 treshold; 3.0wc; [0.1, 0.2, 0.7, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.55 treshold; 3.0wc; [0.1, 0.3, 0.6, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.55 treshold; 3.0wc; [0.2, 0.2, 0.6, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.5 treshold; 3.0wc; [0.0, 0.0, 1.0, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.5 treshold; 3.0wc; [0.0, 0.1, 0.9, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.5 treshold; 3.0wc; [0.0, 0.2, 0.8, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.5 treshold; 3.0wc; [0.0, 0.3, 0.7, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.5 treshold; 3.0wc; [0.0, 0.4, 0.6, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.5 treshold; 3.0wc; [0.1, 0.1, 0.8, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.5 treshold; 3.0wc; [0.1, 0.2, 0.7, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.5 treshold; 3.0wc; [0.1, 0.3, 0.6, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.5 treshold; 3.0wc; [0.2, 0.2, 0.6, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.45 treshold; 3.0wc; [0.0, 0.0, 1.0, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.45 treshold; 3.0wc; [0.0, 0.1, 0.9, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.45 treshold; 3.0wc; [0.0, 0.2, 0.8, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.45 treshold; 3.0wc; [0.0, 0.3, 0.7, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.45 treshold; 3.0wc; [0.0, 0.4, 0.6, 0.0, 0.0] as factor vector
0.5407407 accuracy; 0.41313133 recall; 0.45 treshold; 3.0wc; [0.1, 0.1, 0.8, 0.0, 0.0] as factor vector
